"","X","stationID","latitude","longitude","elevation","state","stationName","lcc_x","lcc_y","Xelevation","XlogElev","precip"
"209",1477,"USC00042574",41.1833,-122.2736,661.4,"CA","DUNSMUIR TRTMT PL             ",-130.054504849306,-10.7478151497783,661.4,6.50936508454593,2.8041095890411
"210",1486,"USC00042706",32.8006,-116.9281,150.9,"CA","EL CAJON                      ",-127.911869694353,-20.938525775577,150.9,5.08078305399834,0.330684931506849
"211",1487,"USC00042709",32.8856,-116.815,182.9,"CA","EL CAPITAN DAM                ",-127.787165221082,-20.8710176273561,182.9,5.26217191991168,0.505479452054794
"212",1497,"USC00042805",33.6692,-117.3319,391.7,"CA","ELSINORE                      ",-128.050667976908,-19.9120003659857,391.7,5.99570554136524,0.241095890410959
"213",1501,"USC00042863",33.1211,-117.09,182.9,"CA","ESCONDIDO #2                  ",-127.97574297112,-20.55673603181,182.9,5.26217191991168,0.421095890410959
"214",1505,"USC00042920",37.585,-120.2672,134.7,"CA","EXCHEQUER DAM                 ",-129.514853552859,-15.0475058333064,134.7,4.97466263363744,1.14
"215",1509,"USC00042934",38.2736,-122.0678,12.2,"CA","FAIRFIELD                     ",-130.813059974757,-13.8802841891171,12.2,3.10009228887823,1.02794520547945
"216",1510,"USC00042941",34.705,-118.4297,932.7,"CA","FAIRMONT                      ",-128.749958054052,-18.5525298779806,932.7,6.8487480984021,0.466849315068493
"217",1518,"USC00043038",38.5236,-120.7061,658.4,"CA","FIDDLETOWN DEXTER RCH         ",-129.602610488423,-13.9447265801334,658.4,6.50488679672124,2.31041095890411
"218",1525,"USC00043083",36.3642,-120.1561,86.9,"CA","FIVE POINTS 5 SSW             ",-129.781019785524,-16.3756200718359,86.9,4.57367951889672,0.292307692307692
"219",1535,"USC00043157",41.8714,-120.1575,1444.4,"CA","FT BIDWELL                    ",-128.158518269933,-10.503138926809,1444.4,7.28234872342321,1.05260273972603
"220",1541,"USC00043191",38.515,-123.2447,34.1,"CA","FT ROSS                       ",-131.710229923533,-13.3262306072107,34.1,3.7864597824528,2.34520547945205
"221",1545,"USC00043244",37.5422,-122.0158,11.6,"CA","FREMONT                       ",-131.001305546243,-14.6683813385585,11.6,3.07269331469012,0.80989010989011
"222",1546,"USC00043251",36.9089,-119.8006,115.8,"CA","FRESNO 3NW                    ",-129.31699364136,-15.8777560794215,115.8,4.83469334426634,0.537534246575342
"223",1582,"USC00043491",39.165,-120.8567,1011.9,"CA","GOLD RUN 2 SW                 ",-129.533666669918,-13.2269637334054,1011.9,6.92941891861816,3.48876712328767
"224",1590,"USC00043573",39.2042,-121.0681,731.5,"CA","GRASS VALLEY #2               ",-129.695960072909,-13.135448574589,731.5,6.60867516157799,3.35619834710744
"225",1591,"USC00043578",38.4306,-122.8647,61,"CA","GRATON                        ",-131.423802914713,-13.5131036371362,61,4.26267987704132,1.77890410958904
"226",1602,"USC00043669",37.8444,-120.2258,853.4,"CA","GROVELAND 2                   ",-129.403203299965,-14.7807078628752,853.4,6.76087808312138,2.1972602739726
"227",1610,"USC00043714",37.4725,-122.4433,8.2,"CA","HALF MOON BAY                 ",-131.382765251571,-14.6340092941467,8.2,2.90142159408275,1.28191780821918
"228",1613,"USC00043747",36.3158,-119.6369,72.2,"CA","HANFORD 1 S                   ",-129.348528230557,-16.5494226255436,72.2,4.40915530206213,0.337362637362637
"229",1618,"USC00043800",39.2372,-121.2667,243.8,"CA","HARRY L ENGLEBRIGHT DAM       ",-129.849321650635,-13.0532206698813,243.8,5.53654655528029,2.1
"230",1628,"USC00043882",35.6842,-121.1683,465.1,"CA","HEARST CASTLE                 ",-130.858155382024,-16.8538352173243,465.1,6.16352530819288,1.36986301369863
"231",1629,"USC00043896",33.7381,-116.8939,552,"CA","HEMET                         ",-127.639307406546,-19.932331999883,552,6.33150184989369,0.412054794520548
"232",1631,"USC00043914",33.2372,-116.7614,823,"CA","HENSHAW DAM                   ",-127.64842074978,-20.5021515485824,823,6.72503364216684,0.716712328767123
"233",1635,"USC00043937",34.4206,-117.2661,931.2,"CA","HESPERIA 2E                   ",-127.79495585316,-19.1157655873272,931.2,6.84715565685321,0.125753424657534
"234",1664,"USC00044211",33.7572,-116.7067,1639.8,"CA","IDYLLWILD FIRE DEPT           ",-127.46621394612,-19.9515773734561,1639.8,7.40840934742663,0.908767123287671
"235",1665,"USC00044223",32.8489,-115.5667,-19.5,"CA","IMPERIAL                      ",-126.659870277698,-21.1722406395147,0,2.30258509299405,0.217808219178082
"236",1671,"USC00044259",33.7086,-116.2153,-6.4,"CA","INDIO FIRE STN                ",-127.036474218534,-20.1072089930461,0,2.30258509299405,0.0476712328767123
"237",1677,"USC00044303",33.72,-117.7231,164.6,"CA","IRVINE RCH                    ",-128.388272609684,-19.7709889382564,164.6,5.1624976434055,0.34986301369863
"238",1681,"USC00044394",34.3592,-116.5378,965.3,"CA","JOHNSON VALLEY                ",-127.162103016536,-19.3366101904229,965.3,6.88274511597797,0.154820936639118
"239",1684,"USC00044412",33.0764,-116.5925,1284.7,"CA","JULIAN CDF                    ",-127.536434764423,-20.7121957030505,1284.7,7.1660342870646,0.706301369863014
"240",1692,"USC00044500",37.9567,-122.5447,44.2,"CA","KENTFIELD                     ",-131.311682057911,-14.0957754216764,44.2,3.9926809084456,2.24602739726027
"241",1701,"USC00044555",36.2069,-121.1378,97.5,"CA","KING CITY                     ",-130.671498070661,-16.3051844795361,97.5,4.67749084756772,0.538904109589041
"242",1729,"USC00044710",32.8536,-116.8947,210.3,"CA","LAKESIDE 2 E                  ",-127.867830735349,-20.8884213902442,210.3,5.3949902538083,0.512328767123288
"243",1731,"USC00044712",38.4919,-122.0039,57,"CA","LAKE SOLANO                   ",-130.690846185156,-13.6648335933987,57,4.20469261939097,0.956986301369863
"244",1750,"USC00044881",37.9567,-119.1194,2071.7,"CA","LEE VINING                    ",-128.438655822317,-14.9131979987189,2071.7,7.64094014657361,0.903013698630137
"245",1753,"USC00044890",36.3817,-119.0264,156.4,"CA","LEMON COVE                    ",-128.803743709709,-16.6192360862741,156.4,5.11439452838711,0.622465753424657
"246",1754,"USC00044957",36.2033,-119.0545,132.6,"CA","LINDSAY                       ",-128.878288424497,-16.8038555435958,132.6,4.9600435079802,0.46198347107438
"247",1759,"USC00044997",37.6922,-121.7692,146.3,"CA","LIVERMORE                     ",-130.746910188999,-14.5708769276202,146.3,5.05177723742743,0.866849315068493
"248",1768,"USC00045064",34.6539,-120.4514,22.9,"CA","LOMPOC                        ",-130.545592265353,-18.1299065826641,22.9,3.49347265777133,0.54958904109589
"249",1775,"USC00045091",33.8131,-116.6419,2554.2,"CA","LONG VALLEY 2                 ",-127.393761879504,-19.904874900978,2554.2,7.8494018181186,1.20739726027397
"250",1782,"USC00045118",37.0564,-120.8667,36.6,"CA","LOS BANOS                     ",-130.181005635727,-15.4676096520939,36.6,3.8416005411316,0.390684931506849
"251",1783,"USC00045119",36.875,-120.9386,256.9,"CA","LOS BANOS ARBURUA RCH         ",-130.297220248441,-15.643197728418,256.9,5.58687405641048,0.375068493150685
"252",1813,"USC00045360",38.4917,-122.1242,146.3,"CA","MARKLEY COVE                  ",-130.790670120817,-13.6351943380709,146.3,5.05177723742743,1.03846153846154
"253",1817,"USC00045378",38.0131,-122.1142,12.2,"CA","MARTINEZ WTP                  ",-130.934398116561,-14.144699470319,12.2,3.10009228887823,1.11397260273973
"254",1823,"USC00045502",33.5697,-116.0731,-55.8,"CA","MECCA FIRE STN                ",-126.9428208735,-20.2869975745833,0,2.30258509299405,0.023013698630137
"255",1848,"USC00045795",36.5903,-121.9056,79.2,"CA","MONTEREY                      ",-131.208863804921,-15.7056233333217,79.2,4.49088103958596,1.07808219178082
"256",1849,"USC00045802",36.5928,-121.8556,37.2,"CA","MONTEREY WFO                  ",-131.165478918026,-15.7156232336383,37.2,3.85439389259151,0.874794520547945
"257",1858,"USC00045860",34.0864,-116.5622,958.6,"CA","MORONGO VALLEY N              ",-127.252942620907,-19.626269552483,958.6,6.87585172996913,0.275824175824176
"258",1860,"USC00045866",35.3669,-120.8447,36,"CA","MORRO BAY FIRE DEPT           ",-130.674505895724,-17.2721745544369,36,3.8286413964891,0.750684931506849
"259",1868,"USC00045915",37.8792,-121.9303,661.4,"CA","MT DIABLO JUNCTION            ",-130.823096528648,-14.3325179749586,661.4,6.50936508454593,1.48958904109589
"260",1869,"USC00045933",37.3436,-121.6425,1282,"CA","MT HAMILTON                   ",-130.749373968363,-14.9722178038729,1282,7.16394668434255,1.40027397260274
"261",1872,"USC00045968",32.8672,-116.4194,1804.4,"CA","MT LAGUNA #3                  ",-127.432127795794,-20.9754732228124,1804.4,7.50351011353343,0.620054945054945
"262",1889,"USC00046144",37.5147,-122.0325,3,"CA","NEWARK                        ",-131.024051981567,-14.6933365347236,3,2.56494935746154,0.680547945205479
"263",1891,"USC00046154",34.9456,-119.6828,658.4,"CA","NEW CUYAMA FIRE STN           ",-129.784962541226,-18.0039064344848,658.4,6.50488679672124,0.164109589041096
"264",1896,"USC00046168",37.2811,-121.0178,27.4,"CA","NEWMAN                        ",-130.240773409148,-15.1919468523093,27.4,3.62167070442049,0.512054794520548
"265",1899,"USC00046174",38.0047,-120.4864,292.6,"CA","NEW MELONES DAM HQ            ",-129.574593143622,-14.5488443526355,292.6,5.71241180135426,1.46219178082192
"266",1900,"USC00046175",33.6031,-117.8836,3,"CA","NEWPORT BEACH HARBOR          ",-128.563610411424,-19.8611622677082,3,2.56494935746154,0.22027397260274
"267",1902,"USC00046194",38.9261,-121.5447,13.1,"CA","NICOLAUS #2                   ",-130.174667839513,-13.3167654525739,13.1,3.13983261752775,1.25068493150685
"268",1922,"USC00046377",33.2097,-117.395,3,"CA","OCEANSIDE MARINA              ",-128.228385868342,-20.3941885420283,3,2.56494935746154,0.391232876712329
"269",1924,"USC00046386",33.1553,-116.1689,118.9,"CA","OCOTILLO WELLS 2W             ",-127.132386064151,-20.7159889524741,118.9,4.85903690994514,0.0271232876712329
"270",1926,"USC00046399",34.4478,-119.2275,227.1,"CA","OJAI                          ",-129.526997266482,-18.6446867882024,227.1,5.46848199307136,0.821643835616438
"271",1937,"USC00046506",39.7458,-122.1997,77.4,"CA","ORLAND                        ",-130.453701321793,-12.2883176221183,77.4,4.47049528266149,0.696438356164384
"272",1946,"USC00046572",34.2067,-119.1375,15.8,"CA","OXNARD WFO                    ",-129.515805358102,-18.9244096029775,15.8,3.25037449192757,0.444383561643836
"273",1950,"USC00046597",38.7583,-120.5031,1051.6,"CA","PACIFIC HOUSE                 ",-129.363434569717,-13.7424683204798,1051.6,6.967532483018,3.3627397260274
"274",1953,"USC00046602",34.3294,-118.4006,472.4,"CA","PACOIMA DAM FC33A-E           ",-128.827513789714,-18.9627665469386,472.4,6.17877364541298,0.674520547945205
"275",1957,"USC00046635",33.8275,-116.5097,129.5,"CA","PALM SPRINGS                  ",-127.271374170417,-19.9171531850799,129.5,4.93806460126142,0.278356164383562
"276",1961,"USC00046657",33.3781,-116.84,1691.6,"CA","PALOMAR MTN OBSY              ",-127.683323813142,-20.3329428826573,1691.6,7.43932426388603,0.884931506849315
"277",1962,"USC00046663",33.7997,-118.3911,67.1,"CA","PALOS VERDES ES FC43D         ",-128.964737128195,-19.5345736095389,67.1,4.34510328056928,0.296712328767123
"278",1963,"USC00046675",36.6067,-120.8842,426.7,"CA","PANOCHE 2 W                   ",-130.332336078891,-15.9419817073545,426.7,6.07924646049152,0.621369863013699
"279",1966,"USC00046685",39.7539,-121.6242,533.4,"CA","PARADISE                      ",-129.982113206416,-12.4192247678372,533.4,6.29784569699225,3.01095890410959
"280",1970,"USC00046719",34.1483,-118.1447,263.3,"CA","PASADENA                      ",-128.649521264165,-19.2154008179504,263.3,5.61057009293402,0.551232876712329
"281",1972,"USC00046730",35.6278,-120.6856,222.5,"CA","PASO ROBLES                   ",-130.457535444792,-17.0332494376677,222.5,5.44889022502741,0.739452054794521
"282",1976,"USC00046773",34.5025,-117.8969,945.2,"CA","PEARBLOSSOM                   ",-128.333489330021,-18.8895929750152,945.2,6.86192074263834,0.160547945205479
"283",1980,"USC00046826",38.2578,-122.6078,6.1,"CA","PETALUMA AP                   ",-131.266938459424,-13.7612362342504,6.1,2.77881927199042,1.31095890410959
"284",1989,"USC00046940",34.4061,-118.7569,217,"CA","PIRU 2 ESE                    ",-129.122237578189,-18.7988729648897,217,5.4249500174814,0.475890410958904
"285",1992,"USC00046946",40.9869,-121.9772,444.4,"CA","PIT RVR PH 5                  ",-129.880161574973,-11.0270012995953,444.4,6.11897786740694,3.6813698630137
"286",2007,"USC00047085",39.8053,-120.4719,1478.3,"CA","PORTOLA                       ",-129.025092207344,-12.6348332662489,1478.3,7.30538980797511,1.66988950276243
"287",2014,"USC00047111",33.0194,-117.0308,197.5,"CA","POWAY VALLEY                  ",-127.948514794275,-20.6795608911458,197.5,5.33513133967075,0.461643835616438
"288",2017,"USC00047195",39.9367,-120.9475,1042.4,"CA","QUINCY                        ",-129.373944459082,-12.3850546576844,1042.4,6.95882854916614,2.58630136986301
"289",2024,"USC00047248",33.0217,-117.0814,210.3,"CA","RANCHO BERNARDO               ",-127.993788790766,-20.6660604420553,210.3,5.3949902538083,0.391780821917808
"290",2035,"USC00047306",34.0369,-117.1947,429.8,"CA","REDLANDS                      ",-127.831490245499,-19.5450355727399,429.8,6.08632007812066,0.445753424657534
"291",2037,"USC00047326",33.8342,-118.3758,43.3,"CA","REDONDO BEACH                 ",-128.941574273285,-19.5009525567084,43.3,3.9759363311718,0.290958904109589
"292",2038,"USC00047339",37.4767,-122.2386,9.4,"CA","REDWOOD CITY                  ",-131.209399146894,-14.6816069710176,9.4,2.96527306606928,0.80495867768595
"293",2045,"USC00047470",33.9511,-117.3881,256,"CA","RIVERSIDE FIRE STN 3          ",-128.026946684856,-19.5955881267595,256,5.5834963087817,0.327397260273973
"294",2054,"USC00047643",38.5067,-122.4714,68.6,"CA","SAINT HELENA                  ",-131.073541833,-13.5324290692447,68.6,4.36437169943516,1.11150684931507
"295",2060,"USC00047672",35.3372,-120.5039,424.3,"CA","SALINAS DAM                   ",-130.387043892757,-17.387624814125,424.3,6.07373553954078,0.94986301369863
"296",2062,"USC00047681",34.5686,-120.4083,80.5,"CA","SALSIPUEDES GAGING STN        ",-130.533190201505,-18.2316197512215,80.5,4.50534985070588,0.74986301369863
"297",2075,"USC00047741",32.7672,-117.2258,4.6,"CA","SAN DIEGO SEAWORLD            ",-128.191253195741,-20.909589092845,4.6,2.68102152871429,0.227123287671233
"298",2083,"USC00047767",37.7281,-122.5053,2.4,"CA","SAN FRANCISCO OCEANSIDE       ",-131.352475372147,-14.3476823668109,2.4,2.51769647261099,1.14383561643836
"299",2085,"USC00047776",34.1553,-117.9078,226.8,"CA","SAN GABRIEL CANYON PH         ",-128.436606689366,-19.2609214007737,226.8,5.46721590300985,0.728767123287671
"300",2086,"USC00047779",34.2053,-117.8608,451.4,"CA","SAN GABRIEL DAM FC425B-E      ",-128.381294019256,-19.2175404256965,451.4,6.13426534573965,0.898356164383562
"301",2087,"USC00047785",34.0842,-118.1003,110.6,"CA","SAN GABRIEL FIRE DEPT         ",-128.627384529871,-19.2943718250929,110.6,4.79247928429309,0.344383561643836
"302",2090,"USC00047813",33.7869,-116.9583,475.5,"CA","SAN JACINTO RS                ",-127.684563410365,-19.8658195239468,475.5,6.18517928773138,0.421095890410959
"303",2097,"USC00047851",35.3056,-120.6619,93.9,"CA","SAN LUIS OBISPO POLY          ",-130.534052453619,-17.3826145654434,93.9,4.64342889810518,0.978630136986301
"304",2104,"USC00047888",33.7442,-117.8667,41.1,"CA","SANTA ANA FIRE STN            ",-128.510494334318,-19.7128954273082,41.1,3.93378449720966,0.186027397260274
"305",2108,"USC00047902",34.4167,-119.6844,4.9,"CA","SANTA BARBARA                 ",-129.939750679663,-18.5697021026624,4.9,2.70136121295141,0.656164383561644
"306",2115,"USC00047933",35.3742,-120.6375,349.9,"CA","SANTA MARGARITA BOOST         ",-130.492168393788,-17.3154472475761,349.9,5.88582621508499,1.30219178082192
"307",2126,"USC00048014",34.5894,-118.4547,636.7,"CA","SAUGUS PWR PLT 1              ",-128.803886166954,-18.6710657140754,636.7,6.47188250845255,0.675616438356164
"308",2137,"USC00048122",35.4867,-119.1458,123.1,"CA","SHAFTER 6E                    ",-129.160159331737,-17.5503419702283,123.1,4.89110072540107,0.340821917808219
"309",2148,"USC00048218",39.5833,-120.3706,1516.4,"CA","SIERRAVILLE RS                ",-129.008192569895,-12.8944907499727,1516.4,7.33066730069402,1.82027397260274
"310",2201,"USC00048587",39.5861,-122.5342,243.8,"CA","STONY GORGE RSVR              ",-130.777431156477,-12.3748075871938,243.8,5.53654655528029,0.676712328767123
"311",2202,"USC00048606",39.5631,-121.1078,1160.7,"CA","STRAWBERRY VALLEY             ",-129.618884241616,-12.7446320024702,1160.7,7.06535713948563,4.60876712328767
"312",2215,"USC00048758",39.1678,-120.1428,1898.9,"CA","TAHOE CITY                    ",-128.943500889661,-13.3893292698046,1898.9,7.55428243890686,2.22904109589041
"313",2216,"USC00048760",39.06,-120.1292,1924.8,"CA","TAHOMA                        ",-128.963996649146,-13.5073434108229,1924.8,7.56775924094883,2.64547945205479
"314",2237,"USC00048999",37.6819,-121.3467,41.1,"CA","TRACY CARBONA                 ",-130.395202173825,-14.685860477206,41.1,3.93378449720966,0.465479452054795
"315",2238,"USC00049001",37.7958,-121.5831,18.6,"CA","TRACY PUMPING PLT             ",-130.558381002924,-14.5069481044225,18.6,3.35340671782581,0.599452054794521
"316",2241,"USC00049026",40.7264,-122.7947,567.2,"CA","TRINITY RVR HATCHERY          ",-130.61844237551,-11.1043927826886,567.2,6.35818882689972,1.53506849315068
